paper_pmcid,paper_pmid,paper_title,paper_year,paper_url_pmc,paper_url_pubmed,dataset_accession,dataset_osdr_view,dataset_osdr_api,mission,organism,assay,project_type,data_source,evidence_type,confidence,evidence_notes,mined_mission_terms,mined_organism_terms,mined_assay_terms
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-21,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-21/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-21/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-52,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-52/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-52/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-530,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-530/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-530/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-570,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-570/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-570/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-91,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-91/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-91/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166946,nan,Aging and putative frailty biomarkers are altered by spaceflight,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-99,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-99/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-99/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR1;Rodent Research;rodent research,;Mouse;Mus musculus;mice;mouse;s,Metabolomics;RNA-Seq;RNA-seq;metabolomics;microarray;proteomic;proteomics;transcriptomic
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-334,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-334/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-334/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-335,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-335/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-335/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-336,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-336/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-336/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-337,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-337/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-337/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-530,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-530/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-530/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-570,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-570/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-570/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC11166944,nan,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-577,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-577/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-577/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR2289;rr29,;Mice;mice;mouse,RNA-Seq;RNA-seq;proteomic;proteomics;transcriptomic;transcriptomics
PMC7787258,nan,Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-347,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-347/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-347/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Drosophila;Mouse;mice;mouse;zebrafish,RNA-Seq;RNA-seq;RNaseq;Transcriptomic;microarray;transcriptomic;y
PMC6915713,nan,Spaceflight Activates Lipotoxic Pathways in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-137,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-137/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-137/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion M1;ISS;RR-1;RR-3;RR1;RR15062;RR3;Rodent Research;Shuttle;SpaceX-4;shuttle,Mice;Mouse;mice;mouse,Microarray;Proteomic;Proteomics;RNA-Seq;RNA-seq;Transcriptomics;metabolomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC6915713,nan,Spaceflight Activates Lipotoxic Pathways in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-168,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-168/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-168/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion M1;ISS;RR-1;RR-3;RR1;RR15062;RR3;Rodent Research;Shuttle;SpaceX-4;shuttle,Mice;Mouse;mice;mouse,Microarray;Proteomic;Proteomics;RNA-Seq;RNA-seq;Transcriptomics;metabolomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC6915713,nan,Spaceflight Activates Lipotoxic Pathways in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-25,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-25/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-25/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion M1;ISS;RR-1;RR-3;RR1;RR15062;RR3;Rodent Research;Shuttle;SpaceX-4;shuttle,Mice;Mouse;mice;mouse,Microarray;Proteomic;Proteomics;RNA-Seq;RNA-seq;Transcriptomics;metabolomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC6915713,nan,Spaceflight Activates Lipotoxic Pathways in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-47,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-47/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-47/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion M1;ISS;RR-1;RR-3;RR1;RR15062;RR3;Rodent Research;Shuttle;SpaceX-4;shuttle,Mice;Mouse;mice;mouse,Microarray;Proteomic;Proteomics;RNA-Seq;RNA-seq;Transcriptomics;metabolomics;microarray;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC5761896,nan,Characterization of the naive murine antibody repertoire using unamplified high-throughput sequencing,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5761896/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-141,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-141/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-141/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Mice;Mouse;mice;mouse;zebrafish,RNA-Seq;RNASeq
PMC10996920,nan,An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-141,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-141/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-141/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Mice;Mouse;mice;mouse;s,
PMC10996920,nan,An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-164,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-164/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-164/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Mice;Mouse;mice;mouse;s,
PMC10996920,nan,An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-201,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-201/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-201/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Mice;Mouse;mice;mouse;s,
PMC10996920,nan,An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-214,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-214/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-214/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,Mice;Mouse;mice;mouse;s,
PMC8044432,nan,GeneLab: Omics database for spaceflight experiments,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-168,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-168/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-168/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-3;RR-6;Rodent Research;Shuttle,Arabidopsis thaliana;Drosophila;Mus musculus;mouse,RNA-seq;RNAseq;metabolomics;microarray;proteomic;transcriptomic;transcriptomics
PMC8044432,nan,GeneLab: Omics database for spaceflight experiments,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-245,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-245/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-245/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-3;RR-6;Rodent Research;Shuttle,Arabidopsis thaliana;Drosophila;Mus musculus;mouse,RNA-seq;RNAseq;metabolomics;microarray;proteomic;transcriptomic;transcriptomics
PMC8044432,nan,GeneLab: Omics database for spaceflight experiments,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-251,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-251/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-251/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-3;RR-6;Rodent Research;Shuttle,Arabidopsis thaliana;Drosophila;Mus musculus;mouse,RNA-seq;RNAseq;metabolomics;microarray;proteomic;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-244,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-244/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-244/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-245,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-245/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-245/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-246,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-246/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-246/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-288,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-288/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-288/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-289,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-289/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-289/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC7828077,nan,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-4,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-4/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-4/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;SpaceX-12;SpaceX-13;SpaceX-9;rodent research,Mice;Mus musculus;mice;mouse,Microarray;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;transcriptomic;transcriptomics
PMC11166911,nan,Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166911/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-352,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-352/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-352/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-10;RR-3;Rodent Research;rr3;shuttle,Mice;Mouse;mice;mouse,RNA-seq;RNAseq;Transcriptomic;Transcriptomics;transcriptomics
PMC11094041,nan,Inspiration4 data access through the NASA Open Science Data Repository,2024.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-569,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-569/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-569/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,mouse,RNA-Seq;RNA-seq;metabolomics;proteomics;transcriptomics
PMC11094041,nan,Inspiration4 data access through the NASA Open Science Data Repository,2024.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-570,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-570/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-570/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,,mouse,RNA-Seq;RNA-seq;metabolomics;proteomics;transcriptomics
